transaction_id,customer_id,amount,category,date,is_fraud,risk_score,processed_at
TXN000287,CUST0968,29221.28,Healthcare,2026-05-10,0,HIGH,2026-06-10 20:52:12
TXN000288,CUST0134,20433.76,Travel,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN000289,CUST0096,31750.62,Shopping,2026-03-08,0,HIGH,2026-06-10 20:52:12
TXN000290,CUST0378,12003.43,Healthcare,2026-02-26,0,HIGH,2026-06-10 20:52:12
TXN000291,CUST0912,46923.49,Healthcare,2026-06-03,0,HIGH,2026-06-10 20:52:12
TXN000292,CUST0308,40629.25,Food,2026-02-06,0,HIGH,2026-06-10 20:52:12
TXN000293,CUST0784,4587.6,Shopping,2026-02-17,0,LOW,2026-06-10 20:52:12
TXN000294,CUST0479,36754.9,Healthcare,2026-02-04,0,HIGH,2026-06-10 20:52:12
TXN000295,CUST0527,19317.72,Healthcare,2026-05-18,0,HIGH,2026-06-10 20:52:12
TXN000296,CUST0418,17141.3,Shopping,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN000297,CUST0223,38079.66,Food,2026-04-09,0,HIGH,2026-06-10 20:52:12
TXN000298,CUST0426,32689.61,Food,2026-05-24,0,HIGH,2026-06-10 20:52:12
TXN000299,CUST0613,34947.24,Travel,2026-04-16,0,HIGH,2026-06-10 20:52:12
TXN000300,CUST0111,694.43,Food,2026-05-26,0,LOW,2026-06-10 20:52:12
TXN000301,CUST0130,13128.81,Healthcare,2026-02-21,0,HIGH,2026-06-10 20:52:12
TXN000302,CUST0946,19595.75,Food,2026-04-29,0,HIGH,2026-06-10 20:52:12
TXN000303,CUST0174,22402.7,Healthcare,2026-05-21,1,HIGH,2026-06-10 20:52:12
TXN000304,CUST0445,16797.79,Healthcare,2026-01-14,0,HIGH,2026-06-10 20:52:12
TXN000305,CUST0768,44632.67,Healthcare,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN000306,CUST0442,7698.97,Healthcare,2026-05-27,0,MEDIUM,2026-06-10 20:52:12
TXN000307,CUST0487,27137.76,Healthcare,2026-02-27,0,HIGH,2026-06-10 20:52:12
TXN000308,CUST0416,29744.21,Travel,2026-05-28,0,HIGH,2026-06-10 20:52:12
TXN000309,CUST0721,9556.77,Food,2026-02-20,0,MEDIUM,2026-06-10 20:52:12
TXN000310,CUST0114,42456.91,Healthcare,2026-06-08,0,HIGH,2026-06-10 20:52:12
TXN000311,CUST0563,43872.91,Travel,2026-01-03,0,HIGH,2026-06-10 20:52:12
TXN000312,CUST0634,4167.18,Healthcare,2026-01-27,0,LOW,2026-06-10 20:52:12
TXN000313,CUST0386,23841.31,Food,2026-03-11,0,HIGH,2026-06-10 20:52:12
TXN000314,CUST0018,3947.32,Travel,2026-04-29,0,LOW,2026-06-10 20:52:12
TXN000315,CUST0039,31034.28,Food,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN000316,CUST0275,45450.72,Travel,2026-03-16,0,HIGH,2026-06-10 20:52:12
TXN000317,CUST0664,39704.51,Healthcare,2026-01-16,0,HIGH,2026-06-10 20:52:12
TXN000318,CUST0343,6020.16,Food,2026-01-01,0,MEDIUM,2026-06-10 20:52:12
TXN000319,CUST0729,45997.09,Food,2026-02-04,0,HIGH,2026-06-10 20:52:12
TXN000320,CUST0624,47937.91,Food,2026-02-21,0,HIGH,2026-06-10 20:52:12
TXN000321,CUST0826,29126.13,Travel,2026-06-03,0,HIGH,2026-06-10 20:52:12
TXN000322,CUST0423,41730.1,Shopping,2026-03-19,0,HIGH,2026-06-10 20:52:12
TXN000323,CUST0817,39312.89,Shopping,2026-05-24,0,HIGH,2026-06-10 20:52:12
TXN000324,CUST0583,41392.86,Travel,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN000325,CUST0749,20287.99,Shopping,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN000326,CUST0168,32362.53,Healthcare,2026-01-22,0,HIGH,2026-06-10 20:52:12
TXN000327,CUST0599,34003.61,Shopping,2026-05-23,0,HIGH,2026-06-10 20:52:12
TXN000328,CUST0194,22570.51,Shopping,2026-02-18,0,HIGH,2026-06-10 20:52:12
TXN000329,CUST0209,6508.02,Healthcare,2026-03-22,0,MEDIUM,2026-06-10 20:52:12
TXN000330,CUST0067,45856.76,Shopping,2026-01-10,0,HIGH,2026-06-10 20:52:12
TXN000331,CUST0036,34949.99,Healthcare,2026-06-07,0,HIGH,2026-06-10 20:52:12
TXN000332,CUST0400,16825.55,Shopping,2026-01-18,0,HIGH,2026-06-10 20:52:12
TXN000333,CUST0057,28361.67,Shopping,2026-01-08,0,HIGH,2026-06-10 20:52:12
TXN000334,CUST0764,4823.19,Food,2026-03-11,0,LOW,2026-06-10 20:52:12
TXN000335,CUST0666,29523.33,Healthcare,2026-04-19,0,HIGH,2026-06-10 20:52:12
TXN000336,CUST0498,38359.82,Food,2026-05-03,0,HIGH,2026-06-10 20:52:12
TXN000337,CUST0845,43265.64,Food,2026-04-05,0,HIGH,2026-06-10 20:52:12
TXN000338,CUST0799,832.11,Healthcare,2026-03-30,0,LOW,2026-06-10 20:52:12
TXN000339,CUST0033,11146.45,Healthcare,2026-02-16,0,HIGH,2026-06-10 20:52:12
TXN000340,CUST0154,43607.45,Shopping,2026-04-28,0,HIGH,2026-06-10 20:52:12
TXN000341,CUST0186,35727.48,Food,2026-05-06,0,HIGH,2026-06-10 20:52:12
TXN000342,CUST0373,20286.18,Healthcare,2026-01-14,0,HIGH,2026-06-10 20:52:12
TXN000343,CUST0701,22305.94,Shopping,2026-06-07,0,HIGH,2026-06-10 20:52:12
TXN000344,CUST0653,41346.96,Travel,2026-02-02,0,HIGH,2026-06-10 20:52:12
TXN000345,CUST0228,43216.61,Food,2026-04-23,0,HIGH,2026-06-10 20:52:12
TXN000346,CUST0625,41783.62,Shopping,2026-04-20,0,HIGH,2026-06-10 20:52:12
TXN000347,CUST0941,39035.02,Healthcare,2026-05-27,0,HIGH,2026-06-10 20:52:12
TXN000348,CUST0583,19263.49,Healthcare,2026-02-12,0,HIGH,2026-06-10 20:52:12
TXN000349,CUST0073,17722.01,Travel,2026-02-03,0,HIGH,2026-06-10 20:52:12
TXN000350,CUST0004,49331.53,Food,2026-01-15,0,HIGH,2026-06-10 20:52:12
TXN000351,CUST0433,33015.5,Food,2026-01-09,0,HIGH,2026-06-10 20:52:12
TXN000352,CUST0246,2963.18,Travel,2026-05-31,0,LOW,2026-06-10 20:52:12
TXN000353,CUST0451,39579.73,Food,2026-05-11,0,HIGH,2026-06-10 20:52:12
TXN000354,CUST0081,28664.89,Food,2026-03-20,0,HIGH,2026-06-10 20:52:12
TXN000355,CUST0408,9391.32,Healthcare,2026-01-11,0,MEDIUM,2026-06-10 20:52:12
TXN000356,CUST0715,26015.99,Healthcare,2026-04-06,0,HIGH,2026-06-10 20:52:12
TXN000357,CUST0329,4163.07,Healthcare,2026-04-08,0,LOW,2026-06-10 20:52:12
TXN000358,CUST0298,40442.16,Food,2026-05-25,0,HIGH,2026-06-10 20:52:12
TXN000359,CUST0674,27419.28,Food,2026-06-09,0,HIGH,2026-06-10 20:52:12
TXN000360,CUST0342,32229.3,Travel,2026-03-05,0,HIGH,2026-06-10 20:52:12
TXN000361,CUST0850,25657.2,Shopping,2026-03-31,0,HIGH,2026-06-10 20:52:12
TXN000362,CUST0390,4216.39,Shopping,2026-04-02,0,LOW,2026-06-10 20:52:12
TXN000363,CUST0349,23227.92,Shopping,2026-04-05,0,HIGH,2026-06-10 20:52:12
TXN000364,CUST0592,48513.15,Shopping,2026-04-13,1,HIGH,2026-06-10 20:52:12
TXN000365,CUST0512,19220.22,Shopping,2026-03-16,0,HIGH,2026-06-10 20:52:12
TXN000366,CUST0832,49661.04,Travel,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN000367,CUST0315,48326.72,Healthcare,2026-06-06,0,HIGH,2026-06-10 20:52:12
TXN000368,CUST0361,42960.72,Shopping,2026-01-01,0,HIGH,2026-06-10 20:52:12
TXN000369,CUST0399,2822.01,Healthcare,2026-04-22,0,LOW,2026-06-10 20:52:12
TXN000370,CUST0438,20232.83,Healthcare,2026-06-01,0,HIGH,2026-06-10 20:52:12
TXN000371,CUST0441,9538.35,Food,2026-01-15,0,MEDIUM,2026-06-10 20:52:12
TXN000372,CUST0079,12336.71,Shopping,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN000373,CUST0090,33891.93,Food,2026-01-31,0,HIGH,2026-06-10 20:52:12
TXN000374,CUST0344,41948.0,Food,2026-01-28,0,HIGH,2026-06-10 20:52:12
TXN000375,CUST0354,44311.65,Travel,2026-06-09,0,HIGH,2026-06-10 20:52:12
TXN000376,CUST0542,8538.91,Travel,2026-03-09,0,MEDIUM,2026-06-10 20:52:12
TXN000377,CUST0030,13158.31,Shopping,2026-03-27,0,HIGH,2026-06-10 20:52:12
TXN000378,CUST0966,47407.8,Shopping,2026-04-04,0,HIGH,2026-06-10 20:52:12
TXN000379,CUST0903,1324.67,Healthcare,2026-02-28,0,LOW,2026-06-10 20:52:12
TXN000380,CUST0786,33048.48,Healthcare,2026-05-23,0,HIGH,2026-06-10 20:52:12
TXN000381,CUST0170,23721.97,Healthcare,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN000382,CUST0525,25135.76,Food,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN000383,CUST0901,21303.96,Food,2026-03-17,0,HIGH,2026-06-10 20:52:12
TXN000384,CUST0233,4844.96,Healthcare,2026-03-21,0,LOW,2026-06-10 20:52:12
TXN000385,CUST0976,96.16,Healthcare,2026-04-05,0,LOW,2026-06-10 20:52:12
TXN000386,CUST0750,5232.78,Healthcare,2026-03-26,0,MEDIUM,2026-06-10 20:52:12
TXN000387,CUST0619,34702.08,Healthcare,2026-01-14,0,HIGH,2026-06-10 20:52:12
TXN000388,CUST0085,47662.29,Healthcare,2026-04-29,0,HIGH,2026-06-10 20:52:12
TXN000389,CUST0554,44797.12,Food,2026-03-11,0,HIGH,2026-06-10 20:52:12
TXN000390,CUST0655,39140.67,Food,2026-04-12,0,HIGH,2026-06-10 20:52:12
TXN000391,CUST0225,24131.27,Shopping,2026-02-12,0,HIGH,2026-06-10 20:52:12
TXN000392,CUST0735,2094.77,Shopping,2026-02-16,0,LOW,2026-06-10 20:52:12
TXN000393,CUST0910,29839.62,Food,2026-01-27,0,HIGH,2026-06-10 20:52:12
TXN000394,CUST0808,5699.26,Shopping,2026-05-03,0,MEDIUM,2026-06-10 20:52:12
TXN000395,CUST0324,34489.63,Food,2026-03-02,0,HIGH,2026-06-10 20:52:12
TXN000396,CUST0148,25017.01,Travel,2026-01-24,0,HIGH,2026-06-10 20:52:12
TXN000397,CUST0211,5779.2,Food,2026-06-08,0,MEDIUM,2026-06-10 20:52:12
TXN000398,CUST0526,26321.03,Shopping,2026-05-07,0,HIGH,2026-06-10 20:52:12
TXN000399,CUST0704,47238.58,Healthcare,2026-02-13,0,HIGH,2026-06-10 20:52:12
TXN000400,CUST0691,11005.67,Food,2026-01-29,0,HIGH,2026-06-10 20:52:12
TXN000401,CUST0600,3325.46,Healthcare,2026-01-03,0,LOW,2026-06-10 20:52:12
TXN000402,CUST0173,14776.39,Healthcare,2026-04-29,1,HIGH,2026-06-10 20:52:12
TXN000403,CUST0147,18232.91,Healthcare,2026-02-16,0,HIGH,2026-06-10 20:52:12
TXN000404,CUST0519,23907.42,Shopping,2026-06-08,0,HIGH,2026-06-10 20:52:12
TXN000405,CUST0330,36641.16,Shopping,2026-05-16,0,HIGH,2026-06-10 20:52:12
TXN000406,CUST0223,21942.37,Healthcare,2026-03-08,0,HIGH,2026-06-10 20:52:12
TXN000407,CUST0086,35060.55,Travel,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN000408,CUST0663,17719.63,Shopping,2026-01-24,0,HIGH,2026-06-10 20:52:12
TXN000409,CUST0526,28760.57,Food,2026-03-21,0,HIGH,2026-06-10 20:52:12
TXN000410,CUST0684,10394.01,Healthcare,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN000411,CUST0704,46347.57,Food,2026-06-05,0,HIGH,2026-06-10 20:52:12
TXN000412,CUST0841,20314.37,Travel,2026-05-06,0,HIGH,2026-06-10 20:52:12
TXN000413,CUST0479,13229.23,Healthcare,2026-03-18,0,HIGH,2026-06-10 20:52:12
TXN000414,CUST0037,24809.56,Travel,2026-01-12,0,HIGH,2026-06-10 20:52:12
TXN000415,CUST0146,22635.05,Food,2026-02-22,0,HIGH,2026-06-10 20:52:12
TXN000416,CUST0075,25335.14,Food,2026-06-02,0,HIGH,2026-06-10 20:52:12
TXN000417,CUST0457,2987.22,Food,2026-05-13,0,LOW,2026-06-10 20:52:12
TXN000418,CUST0863,36912.34,Shopping,2026-05-02,0,HIGH,2026-06-10 20:52:12
TXN000419,CUST0283,16555.52,Healthcare,2026-01-06,0,HIGH,2026-06-10 20:52:12
TXN000420,CUST0368,37459.2,Travel,2026-06-08,0,HIGH,2026-06-10 20:52:12
TXN000421,CUST0511,36948.97,Shopping,2026-01-23,0,HIGH,2026-06-10 20:52:12
TXN000422,CUST0763,11178.17,Shopping,2026-05-14,0,HIGH,2026-06-10 20:52:12
TXN000423,CUST0803,13909.6,Shopping,2026-04-06,1,HIGH,2026-06-10 20:52:12
TXN000424,CUST0442,29471.54,Shopping,2026-01-11,0,HIGH,2026-06-10 20:52:12
TXN000425,CUST0865,10669.8,Food,2026-02-23,0,HIGH,2026-06-10 20:52:12
TXN000426,CUST0968,39399.48,Shopping,2026-01-24,0,HIGH,2026-06-10 20:52:12
TXN000427,CUST0681,9887.86,Shopping,2026-03-05,0,MEDIUM,2026-06-10 20:52:12
TXN000428,CUST0224,49829.53,Food,2026-02-20,0,HIGH,2026-06-10 20:52:12
TXN000429,CUST0037,30653.81,Healthcare,2026-03-31,0,HIGH,2026-06-10 20:52:12
TXN000430,CUST0829,42923.93,Healthcare,2026-05-20,0,HIGH,2026-06-10 20:52:12
TXN000431,CUST0788,48034.17,Healthcare,2026-01-23,1,HIGH,2026-06-10 20:52:12
TXN000432,CUST0558,11414.05,Shopping,2026-05-06,0,HIGH,2026-06-10 20:52:12
TXN000433,CUST0304,48857.88,Travel,2026-01-25,0,HIGH,2026-06-10 20:52:12
TXN000434,CUST0669,22420.78,Shopping,2026-03-13,0,HIGH,2026-06-10 20:52:12
TXN000435,CUST0150,35919.18,Travel,2026-01-06,0,HIGH,2026-06-10 20:52:12
TXN000436,CUST0596,33721.86,Travel,2026-01-27,0,HIGH,2026-06-10 20:52:12
TXN000437,CUST0567,46037.79,Shopping,2026-06-04,0,HIGH,2026-06-10 20:52:12
TXN000438,CUST0336,35238.82,Healthcare,2026-04-22,0,HIGH,2026-06-10 20:52:12
TXN000439,CUST0984,21004.23,Shopping,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN000440,CUST0228,48775.61,Healthcare,2026-06-09,0,HIGH,2026-06-10 20:52:12
TXN000441,CUST0959,28446.44,Shopping,2026-03-05,0,HIGH,2026-06-10 20:52:12
TXN000442,CUST0247,32465.1,Travel,2026-03-11,0,HIGH,2026-06-10 20:52:12
TXN000443,CUST0308,27861.68,Healthcare,2026-02-07,0,HIGH,2026-06-10 20:52:12
TXN000444,CUST0551,38441.1,Food,2026-04-22,0,HIGH,2026-06-10 20:52:12
TXN000445,CUST0061,1584.07,Travel,2026-04-05,0,LOW,2026-06-10 20:52:12
TXN000446,CUST0328,35337.0,Food,2026-04-05,0,HIGH,2026-06-10 20:52:12
TXN000447,CUST0858,32481.7,Food,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN000448,CUST0579,15022.35,Food,2026-05-12,0,HIGH,2026-06-10 20:52:12
TXN000449,CUST0315,40956.3,Shopping,2026-01-25,0,HIGH,2026-06-10 20:52:12
TXN000450,CUST0797,2101.68,Shopping,2026-04-25,0,LOW,2026-06-10 20:52:12
TXN000451,CUST0496,7492.36,Healthcare,2026-02-28,0,MEDIUM,2026-06-10 20:52:12
TXN000452,CUST0417,25908.02,Food,2026-05-22,0,HIGH,2026-06-10 20:52:12
TXN000453,CUST0149,46462.46,Food,2026-05-15,0,HIGH,2026-06-10 20:52:12
TXN000454,CUST0587,41174.83,Travel,2026-03-27,0,HIGH,2026-06-10 20:52:12
TXN000455,CUST0206,40535.43,Shopping,2026-01-07,0,HIGH,2026-06-10 20:52:12
TXN000456,CUST0481,41997.47,Healthcare,2026-01-18,0,HIGH,2026-06-10 20:52:12
TXN000457,CUST0183,16648.79,Healthcare,2026-01-15,0,HIGH,2026-06-10 20:52:12
TXN000458,CUST0135,2866.47,Travel,2026-03-16,0,LOW,2026-06-10 20:52:12
TXN000459,CUST0790,2656.61,Travel,2026-05-08,0,LOW,2026-06-10 20:52:12
TXN000460,CUST0824,14213.57,Healthcare,2026-01-14,0,HIGH,2026-06-10 20:52:12
TXN000461,CUST0191,16491.11,Shopping,2026-05-30,0,HIGH,2026-06-10 20:52:12
TXN000462,CUST0664,21664.46,Healthcare,2026-05-17,0,HIGH,2026-06-10 20:52:12
TXN000463,CUST0696,12247.96,Travel,2026-04-28,0,HIGH,2026-06-10 20:52:12
TXN000464,CUST0838,26921.42,Food,2026-01-08,0,HIGH,2026-06-10 20:52:12
TXN000465,CUST0462,26866.28,Shopping,2026-03-16,0,HIGH,2026-06-10 20:52:12
TXN000466,CUST0474,36331.86,Food,2026-03-22,0,HIGH,2026-06-10 20:52:12
TXN000467,CUST0118,34840.89,Food,2026-01-15,0,HIGH,2026-06-10 20:52:12
TXN000468,CUST0301,4425.04,Shopping,2026-06-02,0,LOW,2026-06-10 20:52:12
TXN000469,CUST0387,36967.52,Food,2026-04-28,0,HIGH,2026-06-10 20:52:12
TXN000470,CUST0942,38136.28,Healthcare,2026-05-28,0,HIGH,2026-06-10 20:52:12
TXN000471,CUST0749,2941.84,Shopping,2026-02-17,0,LOW,2026-06-10 20:52:12
TXN000472,CUST0295,33398.85,Healthcare,2026-02-19,0,HIGH,2026-06-10 20:52:12
TXN000473,CUST0442,2190.58,Travel,2026-03-25,0,LOW,2026-06-10 20:52:12
TXN000474,CUST0255,23946.48,Food,2026-02-08,0,HIGH,2026-06-10 20:52:12
TXN000475,CUST0662,24869.53,Healthcare,2026-01-02,0,HIGH,2026-06-10 20:52:12
TXN000476,CUST0936,38945.17,Food,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN000477,CUST0917,155.45,Food,2026-02-22,0,LOW,2026-06-10 20:52:12
TXN000478,CUST0217,13072.9,Healthcare,2026-01-14,0,HIGH,2026-06-10 20:52:12
TXN000479,CUST0809,23298.53,Healthcare,2026-06-03,0,HIGH,2026-06-10 20:52:12
TXN000480,CUST0422,49478.38,Travel,2026-02-02,0,HIGH,2026-06-10 20:52:12
TXN000481,CUST0509,3706.57,Travel,2026-04-12,0,LOW,2026-06-10 20:52:12
TXN000482,CUST0602,36539.75,Shopping,2026-02-01,0,HIGH,2026-06-10 20:52:12
TXN000483,CUST0999,1164.26,Food,2026-02-01,0,LOW,2026-06-10 20:52:12
TXN000484,CUST0545,20364.79,Travel,2026-01-29,0,HIGH,2026-06-10 20:52:12
TXN000485,CUST0630,37361.7,Shopping,2026-01-27,0,HIGH,2026-06-10 20:52:12
TXN000486,CUST0083,29620.37,Food,2026-03-10,0,HIGH,2026-06-10 20:52:12
TXN000487,CUST0665,15848.59,Shopping,2026-05-07,1,HIGH,2026-06-10 20:52:12
TXN000488,CUST0269,8457.89,Healthcare,2026-04-07,0,MEDIUM,2026-06-10 20:52:12
TXN000489,CUST0339,22380.79,Food,2026-03-21,0,HIGH,2026-06-10 20:52:12
TXN000490,CUST0981,30873.88,Shopping,2026-02-19,0,HIGH,2026-06-10 20:52:12
TXN000491,CUST0758,23707.99,Travel,2026-03-06,0,HIGH,2026-06-10 20:52:12
TXN000492,CUST0268,5153.49,Food,2026-01-03,0,MEDIUM,2026-06-10 20:52:12
TXN000493,CUST0122,46539.58,Healthcare,2026-05-04,0,HIGH,2026-06-10 20:52:12
TXN000494,CUST0468,4553.52,Healthcare,2026-02-06,0,LOW,2026-06-10 20:52:12
TXN000495,CUST0915,4410.92,Shopping,2026-02-23,0,LOW,2026-06-10 20:52:12
TXN000496,CUST0390,45580.92,Healthcare,2026-02-18,0,HIGH,2026-06-10 20:52:12
TXN000497,CUST0703,20418.89,Shopping,2026-03-29,1,HIGH,2026-06-10 20:52:12
TXN000498,CUST0236,48553.37,Travel,2026-05-11,0,HIGH,2026-06-10 20:52:12
TXN000499,CUST0406,29531.72,Travel,2026-03-30,1,HIGH,2026-06-10 20:52:12
TXN000500,CUST0343,14015.15,Food,2026-03-08,0,HIGH,2026-06-10 20:52:12
TXN000501,CUST0520,33620.81,Shopping,2026-04-21,0,HIGH,2026-06-10 20:52:12
TXN000502,CUST0585,9364.73,Healthcare,2026-03-19,0,MEDIUM,2026-06-10 20:52:12
TXN000503,CUST0318,21607.18,Shopping,2026-04-02,0,HIGH,2026-06-10 20:52:12
TXN000504,CUST0076,29820.57,Shopping,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN000505,CUST0377,28191.93,Shopping,2026-03-29,0,HIGH,2026-06-10 20:52:12
TXN000506,CUST0558,40.74,Healthcare,2026-06-02,0,LOW,2026-06-10 20:52:12
TXN000507,CUST0320,29768.43,Shopping,2026-02-15,0,HIGH,2026-06-10 20:52:12
TXN000508,CUST0703,39353.25,Healthcare,2026-04-04,1,HIGH,2026-06-10 20:52:12
TXN000509,CUST0739,18786.15,Food,2026-01-13,1,HIGH,2026-06-10 20:52:12
TXN000510,CUST0698,30972.46,Travel,2026-03-01,0,HIGH,2026-06-10 20:52:12
TXN000511,CUST0527,31252.47,Shopping,2026-04-22,0,HIGH,2026-06-10 20:52:12
TXN000512,CUST0755,34183.25,Healthcare,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN000513,CUST0189,20177.8,Shopping,2026-04-18,0,HIGH,2026-06-10 20:52:12
TXN000514,CUST0929,39017.75,Food,2026-02-22,0,HIGH,2026-06-10 20:52:12
TXN000515,CUST0541,13845.56,Food,2026-01-26,0,HIGH,2026-06-10 20:52:12
TXN000516,CUST0110,33270.01,Food,2026-05-03,0,HIGH,2026-06-10 20:52:12
TXN000517,CUST0311,7162.27,Shopping,2026-02-20,0,MEDIUM,2026-06-10 20:52:12
TXN000518,CUST0249,3612.22,Healthcare,2026-04-08,0,LOW,2026-06-10 20:52:12
TXN000519,CUST0268,41874.53,Healthcare,2026-01-21,0,HIGH,2026-06-10 20:52:12
TXN000520,CUST0381,30370.61,Healthcare,2026-02-11,0,HIGH,2026-06-10 20:52:12
TXN000521,CUST0454,33053.89,Shopping,2026-01-24,0,HIGH,2026-06-10 20:52:12
TXN000522,CUST0121,29834.41,Shopping,2026-03-25,0,HIGH,2026-06-10 20:52:12
TXN000523,CUST0988,20048.22,Travel,2026-05-26,0,HIGH,2026-06-10 20:52:12
TXN000524,CUST0913,15116.65,Food,2026-04-12,0,HIGH,2026-06-10 20:52:12
TXN000525,CUST0998,4144.7,Shopping,2026-04-13,0,LOW,2026-06-10 20:52:12
TXN000526,CUST0385,5708.23,Food,2026-01-12,0,MEDIUM,2026-06-10 20:52:12
TXN000527,CUST0504,8006.65,Healthcare,2026-03-18,0,MEDIUM,2026-06-10 20:52:12
TXN000528,CUST0185,36631.09,Travel,2026-03-09,0,HIGH,2026-06-10 20:52:12
TXN000529,CUST0358,25752.47,Shopping,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN000530,CUST0402,41402.36,Food,2026-03-20,0,HIGH,2026-06-10 20:52:12
TXN000531,CUST0169,37877.63,Healthcare,2026-01-23,0,HIGH,2026-06-10 20:52:12
TXN000532,CUST0436,434.68,Healthcare,2026-05-17,0,LOW,2026-06-10 20:52:12
TXN000533,CUST0134,22848.07,Healthcare,2026-02-22,0,HIGH,2026-06-10 20:52:12
TXN000534,CUST0281,36705.34,Food,2026-01-03,0,HIGH,2026-06-10 20:52:12
TXN000535,CUST0627,33384.65,Healthcare,2026-02-18,0,HIGH,2026-06-10 20:52:12
TXN000536,CUST0367,1196.89,Healthcare,2026-04-16,0,LOW,2026-06-10 20:52:12
TXN000537,CUST0902,33062.31,Travel,2026-02-04,0,HIGH,2026-06-10 20:52:12
TXN000538,CUST0044,40378.76,Travel,2026-01-19,0,HIGH,2026-06-10 20:52:12
TXN000539,CUST0175,1900.56,Shopping,2026-02-19,0,LOW,2026-06-10 20:52:12
TXN000540,CUST0927,41382.58,Food,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN000541,CUST0485,47938.06,Shopping,2026-03-09,0,HIGH,2026-06-10 20:52:12
TXN000542,CUST0237,43189.34,Travel,2026-04-07,0,HIGH,2026-06-10 20:52:12
TXN000543,CUST0964,4016.15,Healthcare,2026-03-20,0,LOW,2026-06-10 20:52:12
TXN000544,CUST0857,37296.81,Food,2026-02-19,0,HIGH,2026-06-10 20:52:12
TXN000545,CUST0669,33121.5,Travel,2026-04-03,0,HIGH,2026-06-10 20:52:12
TXN000546,CUST0856,15036.37,Food,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN000547,CUST0525,23122.04,Travel,2026-01-04,0,HIGH,2026-06-10 20:52:12
TXN000548,CUST0202,31799.5,Shopping,2026-03-24,0,HIGH,2026-06-10 20:52:12
TXN000549,CUST0666,4799.13,Shopping,2026-05-06,0,LOW,2026-06-10 20:52:12
TXN000550,CUST0655,39206.62,Shopping,2026-03-23,0,HIGH,2026-06-10 20:52:12
TXN000551,CUST0294,7816.73,Shopping,2026-04-11,0,MEDIUM,2026-06-10 20:52:12
TXN000552,CUST0511,30549.48,Shopping,2026-03-12,0,HIGH,2026-06-10 20:52:12
TXN000553,CUST0471,3375.58,Healthcare,2026-04-01,0,LOW,2026-06-10 20:52:12
TXN000554,CUST0262,15086.06,Shopping,2026-02-04,0,HIGH,2026-06-10 20:52:12
TXN000555,CUST0065,48776.0,Shopping,2026-02-27,0,HIGH,2026-06-10 20:52:12
TXN000556,CUST0595,3956.2,Food,2026-01-24,0,LOW,2026-06-10 20:52:12
TXN000557,CUST0464,19255.44,Food,2026-01-25,0,HIGH,2026-06-10 20:52:12
TXN000558,CUST0242,17781.59,Travel,2026-06-02,0,HIGH,2026-06-10 20:52:12
TXN000559,CUST0334,29300.14,Shopping,2026-03-04,0,HIGH,2026-06-10 20:52:12
TXN000560,CUST0515,33596.55,Shopping,2026-05-07,0,HIGH,2026-06-10 20:52:12
TXN000561,CUST0644,44564.96,Shopping,2026-05-04,0,HIGH,2026-06-10 20:52:12
TXN000562,CUST0970,4260.7,Food,2026-06-01,0,LOW,2026-06-10 20:52:12
TXN000563,CUST0289,26974.52,Travel,2026-01-30,0,HIGH,2026-06-10 20:52:12
TXN000564,CUST0506,4505.3,Shopping,2026-01-28,0,LOW,2026-06-10 20:52:12
TXN000565,CUST0545,19605.59,Travel,2026-01-17,0,HIGH,2026-06-10 20:52:12
TXN000566,CUST0311,43113.0,Shopping,2026-03-25,0,HIGH,2026-06-10 20:52:12
TXN000567,CUST0351,44909.88,Healthcare,2026-05-01,0,HIGH,2026-06-10 20:52:12
TXN000568,CUST0810,14275.4,Healthcare,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN000569,CUST0886,47302.35,Food,2026-02-22,0,HIGH,2026-06-10 20:52:12
TXN000570,CUST0013,48468.01,Healthcare,2026-01-29,0,HIGH,2026-06-10 20:52:12
TXN000571,CUST0202,10345.12,Shopping,2026-01-28,0,HIGH,2026-06-10 20:52:12
TXN000572,CUST0499,18693.22,Healthcare,2026-04-01,0,HIGH,2026-06-10 20:52:12
TXN000573,CUST0017,20127.65,Healthcare,2026-03-16,0,HIGH,2026-06-10 20:52:12
